,date,precipitation,temp_max,temp_min,wind,weather,drizzle,fog,rain,snow,sun
729,2013-12-30,0.3,8.9,4.4,2.6,rain,0,0,1,0,0
730,2013-12-31,0.5,8.3,5.0,1.7,rain,0,0,1,0,0
731,2014-01-01,0.0,7.2,3.3,1.2,sun,0,0,0,0,1
732,2014-01-02,4.1,10.6,6.1,3.2,rain,0,0,1,0,0
733,2014-01-03,1.5,8.9,2.8,2.6,rain,0,0,1,0,0
734,2014-01-04,0.0,7.8,0.6,2.7,fog,0,1,0,0,0
735,2014-01-05,0.0,8.3,-0.5,3.7,sun,0,0,0,0,1
736,2014-01-06,0.3,7.8,-0.5,2.6,rain,0,0,1,0,0
737,2014-01-07,12.2,8.3,5.0,1.6,rain,0,0,1,0,0
738,2014-01-08,9.7,10.0,7.2,4.6,rain,0,0,1,0,0
739,2014-01-09,5.8,9.4,5.6,6.3,rain,0,0,1,0,0
740,2014-01-10,4.3,12.8,8.3,7.0,rain,0,0,1,0,0
741,2014-01-11,21.3,14.4,7.2,8.8,rain,0,0,1,0,0
742,2014-01-12,1.5,11.1,5.6,8.1,rain,0,0,1,0,0
743,2014-01-13,0.0,10.6,10.0,7.1,sun,0,0,0,0,1
744,2014-01-14,0.0,11.1,7.2,1.3,sun,0,0,0,0,1
745,2014-01-15,0.0,11.1,5.6,2.5,sun,0,0,0,0,1
746,2014-01-16,0.0,6.7,4.4,2.7,sun,0,0,0,0,1
747,2014-01-17,0.0,5.6,2.8,2.3,sun,0,0,0,0,1
748,2014-01-18,0.0,9.4,0.6,2.2,sun,0,0,0,0,1
749,2014-01-19,0.0,6.1,3.3,2.5,sun,0,0,0,0,1
750,2014-01-20,0.0,10.0,2.8,2.2,sun,0,0,0,0,1
751,2014-01-21,0.0,10.0,1.7,1.5,sun,0,0,0,0,1
752,2014-01-22,0.5,9.4,5.6,2.6,rain,0,0,1,0,0
753,2014-01-23,0.0,10.0,2.8,5.2,fog,0,1,0,0,0
754,2014-01-24,0.0,12.8,1.1,1.9,sun,0,0,0,0,1
755,2014-01-25,0.0,12.2,1.1,0.8,sun,0,0,0,0,1
756,2014-01-26,0.0,8.3,0.6,1.3,sun,0,0,0,0,1
757,2014-01-27,0.0,9.4,1.7,1.3,sun,0,0,0,0,1
758,2014-01-28,8.9,11.1,6.1,1.6,rain,0,0,1,0,0
759,2014-01-29,21.6,11.1,7.2,3.4,rain,0,0,1,0,0
760,2014-01-30,0.0,8.3,6.1,6.4,sun,0,0,0,0,1
761,2014-01-31,2.3,7.8,5.6,2.6,rain,0,0,1,0,0
762,2014-02-01,2.0,7.8,2.8,0.8,rain,0,0,1,0,0
763,2014-02-02,0.0,8.9,1.1,2.5,sun,0,0,0,0,1
764,2014-02-03,0.0,5.0,0.0,4.3,sun,0,0,0,0,1
765,2014-02-04,0.0,2.8,-2.1,4.7,sun,0,0,0,0,1
766,2014-02-05,0.0,-0.5,-5.5,6.6,sun,0,0,0,0,1
767,2014-02-06,0.0,-1.6,-6.0,4.5,sun,0,0,0,0,1
768,2014-02-07,0.0,3.3,-4.9,4.2,sun,0,0,0,0,1
769,2014-02-08,5.1,5.6,-0.5,4.6,snow,0,0,0,1,0
770,2014-02-09,0.5,3.9,0.0,2.4,rain,0,0,1,0,0
771,2014-02-10,18.3,10.0,2.2,4.7,rain,0,0,1,0,0
772,2014-02-11,17.0,12.2,5.6,3.8,rain,0,0,1,0,0
773,2014-02-12,4.6,12.2,7.2,6.4,rain,0,0,1,0,0
774,2014-02-13,1.8,12.8,7.8,6.3,rain,0,0,1,0,0
775,2014-02-14,9.4,11.7,6.1,6.4,rain,0,0,1,0,0
776,2014-02-15,11.7,11.1,5.0,5.1,rain,0,0,1,0,0
777,2014-02-16,26.4,9.4,3.9,7.9,rain,0,0,1,0,0
778,2014-02-17,14.5,8.3,4.4,5.5,rain,0,0,1,0,0
779,2014-02-18,15.2,8.9,5.0,6.2,rain,0,0,1,0,0
780,2014-02-19,1.0,8.3,3.9,6.0,rain,0,0,1,0,0
781,2014-02-20,3.0,10.0,5.6,6.9,rain,0,0,1,0,0
782,2014-02-21,2.8,6.7,3.9,2.9,rain,0,0,1,0,0
783,2014-02-22,2.5,5.6,2.8,3.1,rain,0,0,1,0,0
784,2014-02-23,6.1,7.2,3.9,2.6,rain,0,0,1,0,0
785,2014-02-24,13.0,6.7,3.3,3.2,rain,0,0,1,0,0
786,2014-02-25,0.3,12.2,3.9,4.5,rain,0,0,1,0,0
787,2014-02-26,0.0,13.9,5.6,2.5,sun,0,0,0,0,1
788,2014-02-27,0.0,12.8,4.4,2.3,sun,0,0,0,0,1
789,2014-02-28,0.0,14.4,4.4,5.9,sun,0,0,0,0,1
790,2014-03-01,0.5,7.2,4.4,4.7,rain,0,0,1,0,0
791,2014-03-02,19.1,11.1,2.8,5.7,rain,0,0,1,0,0
792,2014-03-03,10.7,14.4,8.9,5.1,rain,0,0,1,0,0
793,2014-03-04,16.5,13.9,7.8,3.9,rain,0,0,1,0,0
794,2014-03-05,46.7,15.6,10.6,3.9,rain,0,0,1,0,0
795,2014-03-06,3.0,13.3,10.0,6.2,rain,0,0,1,0,0
796,2014-03-07,0.0,15.6,8.9,4.2,sun,0,0,0,0,1
797,2014-03-08,32.3,12.8,6.7,2.7,rain,0,0,1,0,0
798,2014-03-09,4.3,15.0,9.4,4.3,rain,0,0,1,0,0
799,2014-03-10,18.8,12.2,6.1,2.2,rain,0,0,1,0,0
800,2014-03-11,0.0,14.4,4.4,2.3,fog,0,1,0,0,0
801,2014-03-12,0.0,16.1,3.3,1.9,fog,0,1,0,0,0
802,2014-03-13,0.5,13.9,5.0,2.5,rain,0,0,1,0,0
803,2014-03-14,6.9,14.4,8.3,6.1,rain,0,0,1,0,0
804,2014-03-15,8.1,16.7,4.4,3.0,rain,0,0,1,0,0
805,2014-03-16,27.7,10.6,4.4,3.8,rain,0,0,1,0,0
806,2014-03-17,0.3,10.0,2.8,3.2,rain,0,0,1,0,0
807,2014-03-18,0.0,10.0,3.3,1.6,sun,0,0,0,0,1
808,2014-03-19,0.5,11.1,3.3,5.1,rain,0,0,1,0,0
809,2014-03-20,0.0,11.1,1.7,3.0,sun,0,0,0,0,1
810,2014-03-21,0.0,10.6,2.8,3.8,sun,0,0,0,0,1
811,2014-03-22,0.0,11.1,1.1,1.8,sun,0,0,0,0,1
812,2014-03-23,0.0,12.8,4.4,3.3,sun,0,0,0,0,1
813,2014-03-24,0.0,18.9,2.8,2.2,sun,0,0,0,0,1
814,2014-03-25,4.1,13.9,6.7,4.4,rain,0,0,1,0,0
815,2014-03-26,3.6,11.1,5.6,2.4,rain,0,0,1,0,0
816,2014-03-27,0.3,12.2,6.7,2.8,rain,0,0,1,0,0
817,2014-03-28,22.1,11.7,7.2,3.9,rain,0,0,1,0,0
818,2014-03-29,14.0,11.7,7.2,5.1,rain,0,0,1,0,0
819,2014-03-30,0.0,11.1,5.0,5.1,sun,0,0,0,0,1
820,2014-03-31,0.0,15.6,2.2,3.8,sun,0,0,0,0,1
821,2014-04-01,0.0,14.4,6.7,2.8,sun,0,0,0,0,1
822,2014-04-02,0.0,14.4,5.6,4.2,sun,0,0,0,0,1
823,2014-04-03,2.5,13.3,6.1,3.9,rain,0,0,1,0,0
824,2014-04-04,0.0,12.8,6.1,4.7,sun,0,0,0,0,1
825,2014-04-05,4.6,11.7,7.8,4.3,rain,0,0,1,0,0
826,2014-04-06,0.0,13.9,8.3,2.6,sun,0,0,0,0,1
827,2014-04-07,0.0,21.1,9.4,2.5,sun,0,0,0,0,1
828,2014-04-08,4.6,15.6,8.3,4.2,rain,0,0,1,0,0
829,2014-04-09,0.0,14.4,6.7,2.9,sun,0,0,0,0,1
830,2014-04-10,0.0,15.0,6.7,3.6,sun,0,0,0,0,1
831,2014-04-11,0.0,17.2,5.0,2.8,sun,0,0,0,0,1
832,2014-04-12,0.0,16.1,7.8,4.4,sun,0,0,0,0,1
833,2014-04-13,0.0,20.6,5.6,3.1,sun,0,0,0,0,1
834,2014-04-14,0.0,20.0,5.6,2.6,sun,0,0,0,0,1
835,2014-04-15,0.5,14.4,7.8,4.0,rain,0,0,1,0,0
836,2014-04-16,10.9,11.1,8.9,4.6,rain,0,0,1,0,0
837,2014-04-17,18.5,11.7,7.2,4.7,rain,0,0,1,0,0
838,2014-04-18,0.0,14.4,5.6,3.8,sun,0,0,0,0,1
839,2014-04-19,13.7,11.7,5.6,4.7,rain,0,0,1,0,0
840,2014-04-20,0.0,15.6,5.6,2.7,sun,0,0,0,0,1
841,2014-04-21,5.1,17.2,7.8,2.5,rain,0,0,1,0,0
842,2014-04-22,14.2,12.2,5.0,4.2,rain,0,0,1,0,0
843,2014-04-23,8.9,11.7,6.1,5.0,rain,0,0,1,0,0
844,2014-04-24,12.4,13.9,6.1,5.3,rain,0,0,1,0,0
845,2014-04-25,0.0,14.4,5.6,2.3,sun,0,0,0,0,1
846,2014-04-26,3.3,15.0,5.6,3.9,rain,0,0,1,0,0
847,2014-04-27,6.9,11.1,6.1,5.8,rain,0,0,1,0,0
848,2014-04-28,0.0,16.1,4.4,2.6,sun,0,0,0,0,1
849,2014-04-29,0.0,25.0,9.4,2.3,sun,0,0,0,0,1
850,2014-04-30,0.0,27.8,9.4,3.9,sun,0,0,0,0,1
851,2014-05-01,0.0,29.4,11.1,3.0,sun,0,0,0,0,1
852,2014-05-02,0.0,18.3,10.6,4.7,sun,0,0,0,0,1
853,2014-05-03,33.3,15.0,8.9,3.4,rain,0,0,1,0,0
854,2014-05-04,16.0,14.4,8.9,4.2,rain,0,0,1,0,0
855,2014-05-05,5.1,15.6,9.4,3.8,rain,0,0,1,0,0
856,2014-05-06,0.0,16.7,8.3,2.6,sun,0,0,0,0,1
857,2014-05-07,0.0,18.3,7.2,1.7,sun,0,0,0,0,1
858,2014-05-08,13.7,13.9,9.4,3.4,rain,0,0,1,0,0
859,2014-05-09,2.0,13.3,7.2,5.6,rain,0,0,1,0,0
860,2014-05-10,0.5,15.6,7.2,2.1,rain,0,0,1,0,0
861,2014-05-11,0.0,18.9,8.3,1.7,sun,0,0,0,0,1
862,2014-05-12,0.0,24.4,9.4,2.7,sun,0,0,0,0,1
863,2014-05-13,0.0,26.7,12.8,3.8,sun,0,0,0,0,1
864,2014-05-14,0.0,27.8,13.3,3.3,sun,0,0,0,0,1
865,2014-05-15,0.0,26.7,12.8,3.0,sun,0,0,0,0,1
866,2014-05-16,0.0,20.0,11.7,4.1,sun,0,0,0,0,1
867,2014-05-17,0.0,20.0,11.7,3.2,sun,0,0,0,0,1
868,2014-05-18,0.0,20.0,10.6,3.2,sun,0,0,0,0,1
869,2014-05-19,0.0,21.1,10.0,2.2,sun,0,0,0,0,1
870,2014-05-20,0.0,22.2,10.0,2.7,sun,0,0,0,0,1
871,2014-05-21,0.0,20.0,10.6,1.7,sun,0,0,0,0,1
872,2014-05-22,0.0,24.4,11.7,2.5,sun,0,0,0,0,1
873,2014-05-23,3.8,20.0,12.8,4.0,rain,0,0,1,0,0
874,2014-05-24,0.0,18.3,11.1,2.4,sun,0,0,0,0,1
875,2014-05-25,5.6,15.0,10.6,1.4,rain,0,0,1,0,0
876,2014-05-26,0.0,18.3,11.1,4.5,sun,0,0,0,0,1
877,2014-05-27,0.0,20.0,10.0,2.5,sun,0,0,0,0,1
878,2014-05-28,0.0,18.9,10.0,3.4,sun,0,0,0,0,1
879,2014-05-29,0.0,18.9,11.1,4.3,sun,0,0,0,0,1
880,2014-05-30,0.0,20.6,8.9,4.5,sun,0,0,0,0,1
881,2014-05-31,0.0,23.3,10.0,2.2,sun,0,0,0,0,1
882,2014-06-01,0.0,22.2,10.6,2.3,sun,0,0,0,0,1
883,2014-06-02,0.0,23.3,11.1,2.4,sun,0,0,0,0,1
884,2014-06-03,0.0,18.3,11.1,3.2,sun,0,0,0,0,1
885,2014-06-04,0.0,19.4,10.0,2.6,sun,0,0,0,0,1
886,2014-06-05,0.0,22.2,10.0,2.4,sun,0,0,0,0,1
887,2014-06-06,0.0,25.0,10.6,3.2,sun,0,0,0,0,1
888,2014-06-07,0.0,24.4,13.3,3.1,sun,0,0,0,0,1
889,2014-06-08,0.0,23.3,12.2,2.1,sun,0,0,0,0,1
890,2014-06-09,0.0,21.1,13.3,3.6,sun,0,0,0,0,1
891,2014-06-10,0.0,20.0,12.2,2.9,sun,0,0,0,0,1
892,2014-06-11,0.0,23.9,11.1,2.7,sun,0,0,0,0,1
893,2014-06-12,1.8,21.7,12.2,4.0,rain,0,0,1,0,0
894,2014-06-13,6.4,15.6,11.1,5.0,rain,0,0,1,0,0
895,2014-06-14,0.0,17.8,11.7,3.2,sun,0,0,0,0,1
896,2014-06-15,0.5,18.3,10.0,3.6,rain,0,0,1,0,0
897,2014-06-16,3.6,17.8,8.9,2.4,rain,0,0,1,0,0
898,2014-06-17,1.3,17.8,10.0,3.0,rain,0,0,1,0,0
899,2014-06-18,0.0,18.9,11.1,2.7,sun,0,0,0,0,1
900,2014-06-19,0.8,25.6,11.7,3.7,rain,0,0,1,0,0
901,2014-06-20,0.3,20.0,10.0,3.4,rain,0,0,1,0,0
902,2014-06-21,0.0,22.2,10.6,3.6,sun,0,0,0,0,1
903,2014-06-22,0.0,25.0,11.1,2.7,sun,0,0,0,0,1
904,2014-06-23,0.0,25.0,13.3,2.5,sun,0,0,0,0,1
905,2014-06-24,0.0,24.4,14.4,2.5,sun,0,0,0,0,1
906,2014-06-25,0.0,26.1,13.9,2.4,sun,0,0,0,0,1
907,2014-06-26,0.0,21.1,14.4,4.1,sun,0,0,0,0,1
908,2014-06-27,1.8,21.1,13.9,4.5,rain,0,0,1,0,0
909,2014-06-28,2.3,20.0,13.3,4.3,rain,0,0,1,0,0
910,2014-06-29,0.0,20.6,12.8,3.2,sun,0,0,0,0,1
911,2014-06-30,0.0,25.6,12.8,4.4,sun,0,0,0,0,1
912,2014-07-01,0.0,34.4,15.6,3.5,sun,0,0,0,0,1
913,2014-07-02,0.0,27.2,14.4,3.6,sun,0,0,0,0,1
914,2014-07-03,0.0,21.7,13.9,3.1,sun,0,0,0,0,1
915,2014-07-04,0.0,23.9,13.9,3.6,sun,0,0,0,0,1
916,2014-07-05,0.0,24.4,13.3,2.2,fog,0,1,0,0,0
917,2014-07-06,0.0,28.9,15.0,3.0,sun,0,0,0,0,1
918,2014-07-07,0.0,27.2,17.8,4.1,fog,0,1,0,0,0
919,2014-07-08,0.0,30.0,15.6,3.5,sun,0,0,0,0,1
920,2014-07-09,0.0,26.7,13.9,2.3,sun,0,0,0,0,1
921,2014-07-10,0.0,28.9,12.8,2.2,fog,0,1,0,0,0
922,2014-07-11,0.0,31.1,15.0,2.2,sun,0,0,0,0,1
923,2014-07-12,0.0,32.2,16.7,2.2,sun,0,0,0,0,1
924,2014-07-13,0.0,29.4,15.0,2.6,sun,0,0,0,0,1
925,2014-07-14,0.0,27.8,15.0,2.8,sun,0,0,0,0,1
926,2014-07-15,0.0,31.1,13.9,2.3,sun,0,0,0,0,1
927,2014-07-16,0.0,31.1,14.4,2.4,sun,0,0,0,0,1
928,2014-07-17,0.0,26.7,13.9,3.7,sun,0,0,0,0,1
929,2014-07-18,0.0,23.9,11.7,2.8,sun,0,0,0,0,1
930,2014-07-19,0.0,25.6,15.0,5.4,fog,0,1,0,0,0
931,2014-07-20,0.0,19.4,14.4,2.8,sun,0,0,0,0,1
932,2014-07-21,0.0,23.9,13.3,2.2,sun,0,0,0,0,1
933,2014-07-22,0.3,21.1,13.3,1.1,rain,0,0,1,0,0
934,2014-07-23,19.3,18.9,13.3,3.3,rain,0,0,1,0,0
935,2014-07-24,0.0,20.6,12.8,4.7,sun,0,0,0,0,1
936,2014-07-25,0.0,22.8,12.2,2.7,sun,0,0,0,0,1
937,2014-07-26,0.0,26.1,13.3,3.6,sun,0,0,0,0,1
938,2014-07-27,0.0,28.3,15.0,4.1,sun,0,0,0,0,1
939,2014-07-28,0.0,30.6,15.0,3.7,sun,0,0,0,0,1
940,2014-07-29,0.0,30.0,15.6,2.8,sun,0,0,0,0,1
941,2014-07-30,0.0,29.4,14.4,3.4,sun,0,0,0,0,1
942,2014-07-31,0.0,30.6,17.8,4.1,sun,0,0,0,0,1
943,2014-08-01,0.0,28.9,15.0,3.3,sun,0,0,0,0,1
944,2014-08-02,0.5,29.4,15.6,1.7,rain,0,0,1,0,0
945,2014-08-03,0.0,31.7,14.4,2.6,sun,0,0,0,0,1
946,2014-08-04,0.0,32.8,16.1,2.6,sun,0,0,0,0,1
947,2014-08-05,0.0,25.0,13.9,2.7,sun,0,0,0,0,1
948,2014-08-06,0.0,26.1,15.0,2.2,fog,0,1,0,0,0
949,2014-08-07,0.0,25.6,13.3,2.4,fog,0,1,0,0,0
950,2014-08-08,0.0,25.6,13.3,2.9,sun,0,0,0,0,1
951,2014-08-09,0.0,27.2,15.6,4.1,sun,0,0,0,0,1
952,2014-08-10,0.0,30.6,13.9,3.4,sun,0,0,0,0,1
953,2014-08-11,0.5,35.6,17.8,2.6,rain,0,0,1,0,0
954,2014-08-12,12.7,27.2,17.2,3.1,rain,0,0,1,0,0
955,2014-08-13,21.6,23.3,15.0,2.7,rain,0,0,1,0,0
956,2014-08-14,0.0,21.1,17.2,0.6,sun,0,0,0,0,1
957,2014-08-15,1.0,24.4,16.7,1.5,rain,0,0,1,0,0
958,2014-08-16,0.0,25.6,15.6,2.2,sun,0,0,0,0,1
959,2014-08-17,0.0,27.8,15.0,2.8,sun,0,0,0,0,1
960,2014-08-18,0.0,29.4,15.6,3.3,sun,0,0,0,0,1
961,2014-08-19,0.0,27.2,15.6,2.4,sun,0,0,0,0,1
962,2014-08-20,0.0,21.7,13.9,3.6,sun,0,0,0,0,1
963,2014-08-21,0.0,21.1,11.1,1.7,sun,0,0,0,0,1
964,2014-08-22,0.0,23.9,13.3,2.9,sun,0,0,0,0,1
965,2014-08-23,0.0,27.8,13.9,2.0,sun,0,0,0,0,1
966,2014-08-24,0.0,25.0,13.3,2.3,sun,0,0,0,0,1
967,2014-08-25,0.0,28.9,14.4,2.0,sun,0,0,0,0,1
968,2014-08-26,0.0,31.1,15.6,1.8,sun,0,0,0,0,1
969,2014-08-27,0.0,28.9,16.1,1.6,sun,0,0,0,0,1
970,2014-08-28,0.0,23.3,14.4,2.3,sun,0,0,0,0,1
971,2014-08-29,0.0,22.8,15.0,3.4,sun,0,0,0,0,1
972,2014-08-30,8.4,17.8,15.0,2.2,rain,0,0,1,0,0
973,2014-08-31,1.3,21.1,13.9,1.9,rain,0,0,1,0,0
974,2014-09-01,0.0,23.3,12.8,2.5,sun,0,0,0,0,1
975,2014-09-02,3.0,20.0,13.9,4.3,rain,0,0,1,0,0
976,2014-09-03,0.0,20.6,12.8,2.7,sun,0,0,0,0,1
977,2014-09-04,0.0,23.9,11.1,3.1,fog,0,1,0,0,0
978,2014-09-05,0.0,27.8,13.9,6.5,fog,0,1,0,0,0
979,2014-09-06,0.0,32.2,15.0,2.9,sun,0,0,0,0,1
980,2014-09-07,0.0,28.3,13.3,2.1,sun,0,0,0,0,1
981,2014-09-08,0.0,21.1,13.3,2.8,sun,0,0,0,0,1
982,2014-09-09,0.0,21.7,13.3,2.3,sun,0,0,0,0,1
983,2014-09-10,0.0,22.2,12.2,3.9,sun,0,0,0,0,1
984,2014-09-11,0.0,24.4,12.8,5.3,sun,0,0,0,0,1
985,2014-09-12,0.0,24.4,12.8,5.9,sun,0,0,0,0,1
986,2014-09-13,0.0,28.3,10.0,4.2,sun,0,0,0,0,1
987,2014-09-14,0.0,30.0,11.7,1.8,sun,0,0,0,0,1
988,2014-09-15,0.0,30.6,12.2,1.2,sun,0,0,0,0,1
989,2014-09-16,0.0,22.2,13.9,2.8,sun,0,0,0,0,1
990,2014-09-17,0.5,22.8,14.4,2.3,rain,0,0,1,0,0
991,2014-09-18,0.3,19.4,15.0,3.1,rain,0,0,1,0,0
992,2014-09-19,0.0,23.9,16.1,2.8,sun,0,0,0,0,1
993,2014-09-20,0.0,24.4,14.4,4.4,fog,0,1,0,0,0
994,2014-09-21,0.0,26.1,12.8,3.0,sun,0,0,0,0,1
995,2014-09-22,0.3,22.2,15.0,2.1,rain,0,0,1,0,0
996,2014-09-23,18.3,18.9,14.4,2.5,rain,0,0,1,0,0
997,2014-09-24,20.3,18.9,14.4,2.7,rain,0,0,1,0,0
998,2014-09-25,4.3,21.7,14.4,2.5,rain,0,0,1,0,0
999,2014-09-26,8.9,20.0,13.9,3.3,rain,0,0,1,0,0
1000,2014-09-27,0.0,20.6,11.7,3.2,fog,0,1,0,0,0
1001,2014-09-28,0.0,18.9,12.2,2.0,fog,0,1,0,0,0
1002,2014-09-29,0.8,16.7,11.1,3.5,rain,0,0,1,0,0
1003,2014-09-30,0.0,19.4,12.2,2.6,sun,0,0,0,0,1
1004,2014-10-01,0.0,18.3,11.1,2.1,sun,0,0,0,0,1
1005,2014-10-02,0.0,19.4,10.0,2.0,sun,0,0,0,0,1
1006,2014-10-03,0.0,22.2,8.9,1.0,sun,0,0,0,0,1
1007,2014-10-04,0.0,21.7,12.2,1.2,sun,0,0,0,0,1
1008,2014-10-05,0.0,23.9,11.7,1.4,fog,0,1,0,0,0
1009,2014-10-06,0.0,25.6,13.3,2.5,fog,0,1,0,0,0
1010,2014-10-07,0.0,18.9,13.9,1.0,fog,0,1,0,0,0
1011,2014-10-08,0.0,20.6,12.8,1.8,fog,0,1,0,0,0
1012,2014-10-09,0.0,17.2,11.1,1.0,fog,0,1,0,0,0
1013,2014-10-10,0.3,18.3,10.0,3.8,rain,0,0,1,0,0
1014,2014-10-11,7.4,18.3,11.7,3.5,rain,0,0,1,0,0
1015,2014-10-12,0.0,17.8,11.7,2.1,sun,0,0,0,0,1
1016,2014-10-13,7.6,21.1,10.0,3.1,rain,0,0,1,0,0
1017,2014-10-14,7.1,16.7,11.7,2.2,rain,0,0,1,0,0
1018,2014-10-15,8.6,16.1,11.7,4.7,rain,0,0,1,0,0
1019,2014-10-16,0.0,20.6,11.1,3.3,sun,0,0,0,0,1
1020,2014-10-17,3.3,16.7,11.7,3.0,rain,0,0,1,0,0
1021,2014-10-18,15.0,19.4,13.9,1.9,rain,0,0,1,0,0
1022,2014-10-19,0.0,22.2,12.8,3.2,sun,0,0,0,0,1
1023,2014-10-20,11.7,16.1,12.2,3.1,rain,0,0,1,0,0
1024,2014-10-21,1.0,16.1,11.7,4.7,rain,0,0,1,0,0
1025,2014-10-22,32.0,15.6,11.7,5.0,rain,0,0,1,0,0
1026,2014-10-23,9.4,14.4,8.3,4.6,rain,0,0,1,0,0
1027,2014-10-24,4.1,14.4,8.9,3.2,rain,0,0,1,0,0
1028,2014-10-25,6.1,16.7,8.3,5.4,rain,0,0,1,0,0
1029,2014-10-26,1.5,12.8,7.8,5.0,rain,0,0,1,0,0
1030,2014-10-27,0.8,15.6,6.7,2.4,rain,0,0,1,0,0
1031,2014-10-28,12.7,15.0,9.4,3.9,rain,0,0,1,0,0
1032,2014-10-29,0.5,16.7,11.7,3.1,rain,0,0,1,0,0
1033,2014-10-30,25.4,15.6,11.1,3.2,rain,0,0,1,0,0
1034,2014-10-31,17.0,12.8,8.3,2.0,rain,0,0,1,0,0
1035,2014-11-01,0.0,11.1,7.2,1.2,fog,0,1,0,0,0
1036,2014-11-02,1.8,13.3,7.2,2.9,rain,0,0,1,0,0
1037,2014-11-03,10.9,13.9,11.1,4.8,rain,0,0,1,0,0
1038,2014-11-04,4.1,14.4,10.6,3.3,rain,0,0,1,0,0
1039,2014-11-05,4.8,15.0,10.6,2.1,rain,0,0,1,0,0
1040,2014-11-06,4.1,16.7,10.6,6.7,rain,0,0,1,0,0
1041,2014-11-07,0.0,14.4,7.2,2.3,sun,0,0,0,0,1
1042,2014-11-08,0.0,12.8,3.9,0.8,fog,0,1,0,0,0
1043,2014-11-09,5.1,13.3,7.8,3.0,rain,0,0,1,0,0
1044,2014-11-10,0.0,11.1,5.6,3.9,sun,0,0,0,0,1
1045,2014-11-11,0.0,7.8,1.1,7.7,sun,0,0,0,0,1
1046,2014-11-12,0.0,6.7,0.0,7.6,sun,0,0,0,0,1
1047,2014-11-13,0.0,7.2,0.6,4.7,sun,0,0,0,0,1
1048,2014-11-14,0.0,7.2,-2.1,4.5,sun,0,0,0,0,1
1049,2014-11-15,0.0,8.3,-1.6,4.2,sun,0,0,0,0,1
1050,2014-11-16,0.0,9.4,-2.1,4.2,sun,0,0,0,0,1
1051,2014-11-17,0.0,10.6,-2.1,1.9,sun,0,0,0,0,1
1052,2014-11-18,0.0,7.2,-0.5,0.9,sun,0,0,0,0,1
1053,2014-11-19,0.0,11.1,2.2,1.9,sun,0,0,0,0,1
1054,2014-11-20,3.6,11.1,5.6,2.1,rain,0,0,1,0,0
1055,2014-11-21,15.2,11.1,8.3,4.7,rain,0,0,1,0,0
1056,2014-11-22,0.5,9.4,6.7,4.7,rain,0,0,1,0,0
1057,2014-11-23,11.9,12.8,5.6,5.1,rain,0,0,1,0,0
1058,2014-11-24,1.3,11.7,4.4,3.8,rain,0,0,1,0,0
1059,2014-11-25,18.3,13.9,9.4,4.5,rain,0,0,1,0,0
1060,2014-11-26,0.3,15.0,12.2,3.9,rain,0,0,1,0,0
1061,2014-11-27,3.3,14.4,11.7,6.6,rain,0,0,1,0,0
1062,2014-11-28,34.3,12.8,3.3,5.8,rain,0,0,1,0,0
1063,2014-11-29,3.6,4.4,-4.3,5.3,snow,0,0,0,1,0
1064,2014-11-30,0.0,2.8,-4.9,4.4,sun,0,0,0,0,1
1065,2014-12-01,0.0,4.4,-3.2,2.2,sun,0,0,0,0,1
1066,2014-12-02,0.0,5.6,-3.2,5.7,fog,0,1,0,0,0
1067,2014-12-03,0.0,10.0,0.0,3.6,sun,0,0,0,0,1
1068,2014-12-04,0.8,8.3,3.9,1.1,rain,0,0,1,0,0
1069,2014-12-05,3.0,12.8,6.7,3.1,rain,0,0,1,0,0
1070,2014-12-06,7.4,11.7,7.8,3.6,rain,0,0,1,0,0
1071,2014-12-07,0.0,14.4,6.1,2.8,sun,0,0,0,0,1
1072,2014-12-08,9.1,14.4,8.9,4.2,rain,0,0,1,0,0
1073,2014-12-09,9.9,16.1,10.6,5.1,rain,0,0,1,0,0
1074,2014-12-10,13.0,18.9,10.0,6.7,rain,0,0,1,0,0
1075,2014-12-11,6.9,14.4,8.3,6.4,rain,0,0,1,0,0
1076,2014-12-12,0.0,11.1,7.2,3.7,sun,0,0,0,0,1
1077,2014-12-13,0.0,10.0,3.9,1.1,fog,0,1,0,0,0
1078,2014-12-14,0.0,12.8,1.7,3.5,fog,0,1,0,0,0
1079,2014-12-15,0.0,12.2,6.7,5.9,sun,0,0,0,0,1
1080,2014-12-16,0.0,10.0,8.3,4.0,sun,0,0,0,0,1
1081,2014-12-17,2.8,8.9,6.1,1.6,rain,0,0,1,0,0
1082,2014-12-18,13.0,9.4,6.7,3.1,rain,0,0,1,0,0
1083,2014-12-19,3.0,11.1,7.2,4.3,rain,0,0,1,0,0
1084,2014-12-20,19.6,12.8,6.7,5.5,rain,0,0,1,0,0
1085,2014-12-21,0.0,12.8,10.0,5.2,sun,0,0,0,0,1
1086,2014-12-22,0.0,10.6,6.1,1.5,sun,0,0,0,0,1
1087,2014-12-23,20.6,12.2,5.0,3.8,rain,0,0,1,0,0
1088,2014-12-24,5.3,7.2,3.9,1.8,rain,0,0,1,0,0
1089,2014-12-25,0.0,7.8,2.8,2.2,fog,0,1,0,0,0
1090,2014-12-26,0.0,5.6,1.7,1.2,fog,0,1,0,0,0
1091,2014-12-27,3.3,9.4,4.4,4.9,rain,0,0,1,0,0
1092,2014-12-28,4.1,6.7,2.8,1.8,rain,0,0,1,0,0
